Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
5,11,TREASURE GOLD  (M233),R Fourie,B/TT,"Positioned nicely in 1 out 1 back spot, all favours in run with steady tempo, closer enough turning and looked a place hope before weakening inside 200m.",2012-11-10,10
6,8,CHEERS JOY  (N184),D Whyte,XB,"Pressed forward to race outside the leader, aided by even tempo to bend, right there turning but couldn't offer any extra final 200m and dropped off.",2012-11-10,10
7,10,WINNING APEX  (N128),O Doleuze,--,"Lacked early pace and raced 3 wide at rear 7Ls or so back, set a task when coming wider on bend, did close off evenly making good ground in straight.",2012-11-10,10
8,9,YUE LU TREASURE  (CJ184),Y T Cheng,--,"Even break, settled off pace 4Ls back in running line, shifted 3 wide at 700m and made brief bid coming wider again turning in, made no impact in straight (see racing incidents).",2012-11-10,10
9,3,STRATHTAY  (N235),Z Purton,SR,"Awkwardly away, assumed a role just behind midfield, 5-6Ls back in running line, made a run at 400m but unable to make much progress over concluding stages.",2012-11-10,10
10,2,REGENCY KING  (N040),K C Ng,H/TT,"Tardy into stride, mustered to race 4Ls back on rails, enjoyed an easy trip to bend, soon niggled and lacked a pick-up, drifted out of calculations final 300m.",2012-11-10,10
11,12,HO HO LIFE  (CL209),C W Wong,B-,"Ended up near to rear from a wide alley, raced 7-8Ls back at tail, made no serious progress and just battled away in home stretch.",2012-11-10,10
12,14,DOUBLE DRAGON  (CK019),T H So,H,"Showed customary speed to take up running from wide gate, used a bit to be there but then controlled speed to suit, headed at 400m and soon gave in quickly, dropped right off late.",2012-11-10,10
13,13,SUPERKING DRAGON  (N318),H W Lai,TT,"Settled next to last 7-8Ls back on rails, always at rear and only beat home a tired runner.",2012-11-10,10
14,5,DIAMOND ELEGANCE  (N102),T Clark,B/TT,"Drifted back to race 3 and 4 wide at rear, did share of work without cover, still 7-8Ls back turning, offered little from that point.",2012-11-10,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-10,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-10,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-10,13
1,1,FIERY RAIDER  (M318),B Prebble,H-/P2/TT-,"Given reminders early to take up running, soon joined and narrowly headed by DASHING ACE coming out of far side, re-gained advantage when the other horse weakened over 300 M out, never threatened.",2012-11-14,1
2,2,WINNER SMART  (CK029),G Mosse,B,"Began fairly niggling along and given reminders on rails behind midfield, similar turning in, fought on steadily to claim 2nd late.",2012-11-14,1
3,5,PLANET  (CL029),T Angland,P2,"Jumped well settling in midfield, switched wide for a run turning into straight, fought on steadily to narrowly miss 2nd.",2012-11-14,1
4,11,PLOT RATIO  (CK044),H W Lai,CP,"Began moderately travelling in last few, commenced move upon straightening, baulked early in straight but fought on nicely to be nearest at finish. (Questioned.)",2012-11-14,1
5,6,DASHING ACE  (CL244),D Whyte,B/H/SR/TT,"Began fairly from a poor draw, ridden to dispute lead far side, set fast middle section holding narrow advantage around home bend, weakened under pressure out of contention inside final 300 M.",2012-11-14,1
6,7,SADDLERS LODGE  (CL406),A Suborics,PC1,"Niggling along in last few, remained similar turning in, fought on steadily without threatening.",2012-11-14,1
7,9,FANTASTISCH  (CK017),O Doleuze,XB,"Soon taken back to just worse than midfield, commenced move 3-wide around the bend, fought on steadily in straight past well-beaten runners.",2012-11-14,1
8,3,ICE FIRE  (CJ272),T Clark,H/SR/XB,"Well behind, ran past well-beaten horses in closing stages.",2012-11-14,1
9,8,REALLY THE BEST  (M188),K C Ng,B,"Rear early, gradually picked up to race just better than midfield, yielded ground from around home bend, did nothing in straight.",2012-11-14,1
10,10,PASSIONATE  (CL356),C Y Lui,B-/V1,"Jumped moderately, ridden to gradually gain 1.5L 3rd briefly approaching home bend, weakened upon straightening.",2012-11-14,1
11,4,HERO'S WIN  (M170),Z Purton,B/SR,"Broke well, ridden along to hold prominent position out wide far side, faded out of contention into straight.",2012-11-14,1
12,12,FIRST CLASS  (M008),C K Tong,H,"Prominent to straight, weakened under pressure inside final 300 M.",2012-11-14,1
1,2,SUNSHINE KID  (M080),O Doleuze,B-/PC1/TT,"Camped in about 5th position, 3 deep no cover on the circle. Cruised to the front on straightening and lengthened nicely to record a convincing win.",2012-11-14,2
2,4,THUNDER FLYER  (N132),W C Marwing,H1/TT,"Slow to begin, settling midfield, 2 deep with cover. Worked home nicely.",2012-11-14,2
3,11,GRACYTOM  (CL408),C Y Ho,--,"Made its run from back in the field, settling 3 deep with cover. Finished off well.",2012-11-14,2
4,1,COUNTRY CHARM  (M252),B Prebble,B,"Parked behind midfield, 1 off with cover. Ran on soundly to finish in the frame.",2012-11-14,2
5,6,CITY DELIGHT  (N239),G Mosse,B1,"Taken back from a wide gate and settled in last position, 2-3 wide with cover. Rattled home well.",2012-11-14,2
6,8,BROTHERS IN ARMS  (CJ070),M Chadwick,B/SR,"Box seated approaching the 700m, then didn't negotiate the first turn properly and made contact with the rail. Retained its position, but never posed a serious threat.",2012-11-14,2
7,5,D DAY SUPER  (M158),H W Lai,B/TT,"Raced keenly in the early stages, eventually taking up a position 2 deep with cover, midfield. Whacked away at the same speed in the run to the line.",2012-11-14,2
8,9,SUPREME HONG KONG  (M219),U Rispoli,BO,"Settled worse than midfield on the rail, had cover. Made steady progress in the home straight without ever threatening.",2012-11-14,2
9,7,INVICTUS  (N282),T Clark,XB,"Handy early, then was steadied to avoid heels at the 700m and lost some ground, settling midfield the fence, with cover. Failed to close off.",2012-11-14,2
10,10,HONEY FORTUNE  (M243),C Y Lui,B/TT,Speared forward and crossed to lead along the paint approaching the first turn. Faded easily passing the 200m.,2012-11-14,2
11,12,LUCKY TYCOON  (CH318),C W Wong,B,"Settled towards the tail of the field, 3 wide with cover. Struggled in the home stretch.",2012-11-14,2
12,3,HAPPY GOAL  (N213),K C Leung,CP/TT1,"Travelled in 2nd position, 1 off no cover. Punctured early in the straight & was well beaten at the furlong.",2012-11-14,2
1,4,WHAT A HEART  (M267),H W Lai,TT,"Ridden hard to cross, made all, hung on for win.",2012-11-14,3
2,6,NAMJONG BLOSSOMS  (N129),Z Purton,B,"Positively ridden to share the lead, had every possible chance after straightening however beaten by half length.",2012-11-14,3
3,11,GOOD SMILE  (CK360),K C Ng,--,"Pushed forward, 2Ls off the pace 2 wide, switched to 3 wide 500M, closed to the line well.",2012-11-14,3
4,2,FLYING CHINA  (CK266),T H So,PC,"Began fairly, detached in the early stages, 10Ls off the leader, ridden throughout the race, stayed inside and dashed on strongly however couldn't find a clear run over the last furlong.",2012-11-14,3
5,9,KIDCONI  (M363),O Doleuze,B,"Camped handy, trapped 3 wide with cover throughout, kept on one pace.",2012-11-14,3
6,1,O'HALO  (N066),D Whyte,B,"Rolled forward to take box seat, one paced in the straight, interfered over the final stages.",2012-11-14,3
7,8,FIVE STARS HOTEL  (M269),B Prebble,--,"Began slowly, settled 4Ls behind the leader on the fence, ran on only fairly.",2012-11-14,3
8,12,SHANGHAI PIONEER  (CL252),K C Leung,CP,"Eased back, 6Ls behind the leader 2 wide, peeled widest however ran on only fairly.",2012-11-14,3
9,7,CITY OF LIGHTS  (N161),C Y Ho,TT,"Began very awkwardly and lost considerable amount of ground, 6Ls behind the leader, never ran on.",2012-11-14,3
10,3,FRIENDS OF YAN OI  (M406),T Clark,H/TT,"Began fairly, 5Ls behind the leader, peeled wide however unable to quicken in the straight.",2012-11-14,3
11,10,REGAL ARMY  (M370),Y T Cheng,B/TT,"Jumped well however slow to muster early, 8Ls behind the leader, under pressure strongly 600M, never in a competitive position.",2012-11-14,3
12,5,GROUP LEADER  (N351),G Mosse,B,"Began fairly, 9Ls behind the leader on the fence, never a factor.",2012-11-14,3
1,13,BOSAMBO  (N104),M Chadwick,H2/TT,"Taken quickly to the front to set good pace, kicked clear entering final turn and never in danger after that, winning easily.",2012-11-14,4
2,5,YOUNG HERO  (CH071),R Fourie,--,"Eased back from wide draw, settled midfield 5L from lead, shuffled back into turn but picked up 400m and ran on steadily.",2012-11-14,4
3,6,CHATER D'CAT  (CK119),Z Purton,B/TT,"Pushed forward to hold 4th along rail to 1000m, took closer order back stretch, 2nd into straight but then one-paced.",2012-11-14,4
4,9,HORSESHOE FORTUNE  (CL098),U Rispoli,--,"Ridden to hold rail but not enough speed, dropped behind midfield. Shaken up 800m, 4th into straight, kept on one-paced.",2012-11-14,4
5,12,MR MARFACH  (M067),T H So,CP,"Taken back after start, close to heels 1200m, hard ridden but little impact back straight and turn, doing best work final 200m.",2012-11-14,4
6,7,GLORY OF INDIA  (CK130),D Whyte,TT,"Bungled start and soon last along rail. Remained at rear 9L from leader to 400m, before running past tired horses.",2012-11-14,4
7,10,OUR DYNASTY  (M241),B Prebble,BO/TT,"Hard ridden to go forward from wide draw, travelled well to 800m when bumped, hard ridden 600m failed to respond. Lame left fore.",2012-11-14,4
8,3,TOWERING STORM  (M401),C Y Lui,B/TT,"Squeezed out start and soon in last pair along rail. Crowded 1200m, improved back stretch, shuffled back turn, one-paced 400m.",2012-11-14,4
9,1,JUN HUA  (CL222),Y T Cheng,B,"Taken forward from wide draw and soon in 3rd 2L back. Shifted in 1400m and lost position, hard ridden back stretch but made no headway. Weakened.",2012-11-14,4
10,2,TIPPERARY DAVOR  (N301),H W Lai,--,"Worked early to get to midfield, checked 1400m, made ground back stretch and around turn, but no extra from 400m.",2012-11-14,4
11,8,CLEMENT SPIRIT  (CL346),G Mosse,B,"Ridden forward from wide draw but no early speed and drifted back. Held wide back stretch and turn, faded from 400m.",2012-11-14,4
12,4,CHINA DELIGHT  (N148),W C Marwing,--,"Shifted out start and hit another horse, dropped to midfield 8L adrift back stretch, shaken up turn but found nothing, weakened.",2012-11-14,4
13,14,SICHUAN LEGEND  (M248),K C Ng,B,Slipped back after start and soon in last pair but wide. Dropped to last around turn and found nothing in straight.,2012-11-14,4
14,11,SUPER BRAND  (M155),K C Leung,B/TT,"Hard ridden from wide draw to get 3rd and then in box seat. Came off bridle 700m, drifted out turn, faded. Run unacceptable.",2012-11-14,4
1,9,HAPPY FOREVER  (M034),O Doleuze,TT,"Broke well, settled midfield along rail. Suited by fast pace, closed in turn, taken out 300m and finished strongly.",2012-11-14,5
2,11,ALL FRIENDS  (M374),H W Lai,--,"Jumped with field but no speed and settled 8th 6L from lead. Suited by fast pace, closed in turn, taken wide at 200m and ran on well.",2012-11-14,5
3,5,GREEN ZONE  (M302),C Y Ho,B,"Jumped OK but caught wide, taken forward 800m but still wide without cover, kept working hard to the wire.",2012-11-14,5
4,6,GOLD EDITION  (N048),Y T Cheng,B,"Pushed hard after start to hold rail, then eased to hold 2nd. Closed in gradually to share lead at 200m before run ended.",2012-11-14,5
5,10,RAINBOW FIGHTER  (N193),R Fourie,TT,Checked soon after start and was 7L adrift by 800m. Made ground steadily from turn to be closest at the finish.,2012-11-14,5
6,4,VICTORIUS  (N423),D Whyte,B1,"Hard ridden from start to go forward but caught wide. Restricted for room 600m, got clear entering straight, found little under pressure.",2012-11-14,5
7,8,NEW GREENFIELD  (M282),K C Leung,XB/B2/TT,Jumped well but no early speed and soon in last pair but wide. Held position to straight before running past tired horses.,2012-11-14,5
8,7,LIFELINE ELITE  (M256),U Rispoli,TT,Set fast early pace and clear leader back stretch and around turn. Joined at the 200m before tiring. Substantial blood in trachea.,2012-11-14,5
9,3,LEELI'S STAR  (N219),T Clark,H/SR,Failed to muster speed and soon at rear but wide. Crossed over to rail 800m but taken out straight. Found nothing under pressure.,2012-11-14,5
10,12,SERENDIPITY  (CL394),C K Tong,H,Unable to use good inside draw and soon behind midfield along rail 5.5L from leader. Kept on one-paced without looking dangerous.,2012-11-14,5
11,2,FLYING CHAPARRAL  (M245),T H So,SR,Taken back from wide draw and soon in last pair along rail. Never looked comfortable and never nearer.,2012-11-14,5
12,1,PERFECT MOMENT  (N168),K C Ng,--,Jumped nicely and soon in 5th along rail 3L from leader. Held position to 300m before weakening.,2012-11-14,5
1,8,CHAMPAGNE DAYS  (CL024),W C Marwing,H,"Pushed to hold the rail in front of midfield, 2.5Ls off the slow pace, closed off strongly and drifted away 200M to score.",2012-11-14,6
2,2,JOLLY GOOD  (CL134),A Suborics,SR,"Hard ridden to sit in front of midfield, 3Ls off the leaders 2 wide, not suited by the slow tempo, dashed well in straight for 2nd.",2012-11-14,6
3,6,GREAT RENOWN  (CK359),D Whyte,B,"Eased back, 4Ls off the leaders 2-3 wide, harmed by the slow pace, dashed strongly 250M for 3rd.",2012-11-14,6
4,7,PRIDE AND HONOUR  (N320),T Angland,TT,"Hard ridden in majority of the race, outpaced early, improved along the back straight, 3Ls off the leaders, trapped 3 wide, ran on well to the line.",2012-11-14,6
5,1,EURO SWIFTLY  (CK091),O Doleuze,H/CP,"Eased at start to take rail at rear, 7Ls off the leaders, harmed by the slow pace, demonstrated strong finishing efforts 300M.",2012-11-14,6
6,3,HAPPY CHA CHA  (CK296),C K Tong,B,"Eased at start to get cover at rear, 5.5Ls off the leaders 2 wide, dashed strongly 300M despite not suited by the slow pace.",2012-11-14,6
7,14,SHIFACHI TRADITION  (CL013),C Y Lui,B,"Hard ridden to cross in front and took box seat, benefited by the slow tempo, ran on until 200M flattened.",2012-11-14,6
8,9,MAGNUMOUS  (N251),M Chadwick,TT,"Settled in prominent spot 2 wide, enjoyed the slow tempo, hung out at home bends, ran on until 150M flattened.",2012-11-14,6
9,10,JAMESINA  (CH290),R Fourie,B,"Pushed to keep up in midfield, 4Ls off the leaders 2 wide, harmed by the slow tempo, just held ground in straight.",2012-11-14,6
10,13,HEALTHY BLUEBERRY  (CK222),T H So,TT,"Hard ridden to share the lead 2 wide at slow sectionals, ran on until 250M emptied.",2012-11-14,6
11,4,SPIRIT SOARING  (N099),G Mosse,H/TT,"Very slow away, took rail in midfield, 4Ls off the leaders, not suited by the slow pace, no progress.",2012-11-14,6
12,12,VICTORY MASCOT  (CJ243),B Prebble,B/TT,"At back, 5.5Ls off the leaders on the fence, not suited by the slow tempo, no dash.",2012-11-14,6
13,11,LOMBARDI  (CK406),T Clark,B,"Blundered start, pushed forward to take rail and shared the lead at slow sectionals, out of fuel 250M.",2012-11-14,6
14,5,OLE OLE  (CK301),K C Leung,TT,Never competitive at rear.,2012-11-14,6
1,10,SLICK BULLET  (N141),C Y Ho,XB/P1,"Jumped well and stalked early leaders to 800m, suited by pace, improved round turn, ran on strongly from 400m.",2012-11-14,7
2,12,TURIN CHAMPION  (M060),K C Leung,XB,No early speed but found rail 4L from lead. Still 6th into straight before closing in strongly to the wire.,2012-11-14,7
3,1,CHEETAH BOY  (CL192),C K Tong,B/H,"Couldn't go early pace and 4.5L from lead back stretch. Got head up 300m, bumped another runner, but closed off nicely.",2012-11-14,7
4,6,GREAT SKY  (N426),U Rispoli,--,"Bungled start and last to 800m, improved along rail to be 8th around turn, finished strongly.",2012-11-14,7
5,3,BUNDLE OF LOVE  (N324),D Whyte,P,"Hard ridden from wide draw to lead, harassed by another from 800m, still ahead 200m before weakening.",2012-11-14,7
6,11,RED LUCKY STAR  (M074),T H So,B,"Shifted out start but recovered to hold 4th along rail. Hugged rail to 400m, switched out to challenge but one paced.",2012-11-14,7
7,9,LOADS OF JOY  (CL088),W C Marwing,TT,Hard ridden to hold rail before easing off to 3rd at 800m. Took closer order turn but soon running on empty.,2012-11-14,7
8,8,DARPANA  (CK256),R Fourie,B/TT,No early speed and soon in last pair along rail. Improved slightly back stretch but found little from 400m.,2012-11-14,7
9,5,ALPHA GRAND  (N127),T Angland,H,"Taken back from wide draw, with last pair but wide back stretch, switched out 400m, found nothing under pressure.",2012-11-14,7
10,4,EVER BEAUTY  (CJ161),C Y Lui,XB,"Pushed forward from wide draw to annoy early leader back stretch and final turn, tired from 400m and slipped back.",2012-11-14,7
11,2,COSTA DEL SOL  (M111),Z Purton,TT,No early speed and caught wide without cover. Shaken up approaching final turn but little response.,2012-11-14,7
12,7,CHOIR  (N321),M Chadwick,B,"Handy early but wide, hung out 700m and slipped back, was last around turn and soon lost touch.",2012-11-14,7
1,2,FREDERICK ENGELS  (N187),B Prebble,--,"Travelled strongly behind midfield, switched out to clear 250M, produced a powerful finish to take the lead inside 50M.",2012-11-14,8
2,4,MASQUERADER  (N234),R Fourie,V-/B2/TT-,"Chased leaders, kept on well under pressure turning in, briefly led near 50M but couldn't hold off fast finishing winner.",2012-11-14,8
3,3,AMIGO  (CK358),A Suborics,B2,"Held up behind midfield 2-wide, ran on well final 200M.",2012-11-14,8
4,1,HORSE GALORE  (CL220),C Y Lui,B,"Sped to an uncontested lead, driven and hard pressed 250M, headed near 50M, faded final stages.",2012-11-14,8
5,10,EARL OF LEITRIM  (N006),T Clark,B-/XB/P1/TT,"Towards the rear, 7Ls to make up passing 400M, took time to gather, did best work final 200M.",2012-11-14,8
6,9,SIMPLE  (N021),D Whyte,--,"Blundered at the start, travelled 3-wide in midfield and no cover from 900M, stayed on final 300M, no threat to leaders final 100M.",2012-11-14,8
7,5,BOULD MOVER  (M120),M Chadwick,TT,"Settled in 4th 3-4Ls back from the pace, kept on same pace in straight, no threat to leaders final 150M.",2012-11-14,8
8,7,HAPPY TUMBLER  (CL048),W C Marwing,--,"Placed near last, failed to pick up and ran past beaten runners only.",2012-11-14,8
9,8,ROYAL PARTNER  (N394),T Angland,--,"Held back in last 8Ls off the pace, not pace to challenge, never a factor.",2012-11-14,8
10,12,CHARITY SPIRIT  (M095),H W Lai,TT,"Tracked leader, kept on until no extra and faded inside 150M.",2012-11-14,8
11,6,WINDICATOR POWER  (CL424),C Y Ho,P2/TT,"Held up midfield, not going the pace to challenge, weakened inside 200M.",2012-11-14,8
12,11,NINTH GALAXY  (N380),T H So,--,"Dropped back to the rear, hung out making the turn for home, found nothing in straight, soon behind.",2012-11-14,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-14,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-14,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-14,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-14,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-11-14,13
1,3,FABULOUS NOVEMBER  (N342),O Doleuze,SR,"Began moderately, gradually recovered to track leader racing keenly at times, switched out for a run approaching home turn, fought on to get up passing 100 M.",2012-11-18,1
2,4,GOLDEN GUNNERS  (N330),M Chadwick,SR/TT,"Settled in last few, gained closer when pace slackened around the bend, baulked early in straight and switched out for a run inside 300 M, finished off race well.",2012-11-18,1
3,5,LET ME TOO  (N368),T Clark,--,"Began nicely from a wide draw disputing lead around the bend, hit the front under pressure passing 300 M only to be headed 100 M out.",2012-11-18,1
4,8,MUTUAL DELIGHT  (N357),T Angland,B,"Jumped moderately, settled in midfield, snuck up on rails approaching home turn when pace slackened, kept on same pace in the run home.",2012-11-18,1
5,6,DRAGON KEEPER  (N338),Y T Cheng,B,"Broke well from the one draw to lead, made narrow running to straight, swamped under pressure inside final 200 M.",2012-11-18,1
6,10,HEARTS KEEPER  (N360),G Mosse,B,"Began fairly, soon taken back to just worse than midfield, travelled freely and wide around the bend when pace slackened, failed to quicken under pressure in straight.",2012-11-18,1
7,2,HIGHEST ACCLAIM  (N345),B Prebble,--,"Always well behind, widest runner turning in, made no impression in straight.",2012-11-18,1
8,1,FESTINO ANIMOSUS  (N109),Z Purton,B/TT,"Began from the widest draw, travelled wide without cover throughout, midfield before shuffled backward around the bend, no further impression.",2012-11-18,1
9,7,AMAZING ALWAYS  (N432),R Fourie,--,"Slowly away, settled in rear on rails, saved ground turning in, found nothing in straight.",2012-11-18,1
10,9,PURE VICTORY  (P086),K C Leung,--,"Jumped fairly, prominent early stages, raced ungenerously when 4th rounding home bend and lost position, faded in straight.",2012-11-18,1
1,10,HINYUEN PALADIN  (CL199),K C Ng,--,"Parked in 2nd position, 1 off no cover. Took some time to fully wind up in the straight but got going over the concluding stages and grabbed victory near the line.",2012-11-18,2
2,2,THE PRINCE  (CL241),C Y Ho,B/TT,Sent forward crossed early and led on the fence. Was nabbed close to the winning post.,2012-11-18,2
3,1,LUCKY SCEPTER  (N174),C Y Lui,H/CP/TT,"Bumped on a couple of occasions approaching the 800m, eventually settling on the rails, 3 back with cover. Kept up a good gallop right to the post.",2012-11-18,2
4,4,IMPECCABLE  (CL383),O Doleuze,CP,"Settled towards the rear from a wide alley, travelling 1 off with cover. Made good ground in the final stretch.",2012-11-18,2
5,13,GLORY WIN  (N051),H W Lai,B/TT,Had every chance after box seating. Held up close to the line when unable to secure clear running.,2012-11-18,2
6,5,SAFARI MAGIC  (N166),T Angland,B/XB/TT,"Hampered at the start, settling with the backmakers along the paint, had cover. Made steady progress down the running.",2012-11-18,2
7,11,HEARTLAND  (M332),B Prebble,B,"Raced close to midfield, 2 wide with cover. Loomed up near the furlong but ended its run well short of the finish.",2012-11-18,2
8,9,MEDIC KINGDOM  (N238),R Fourie,B/SR1,"Camped behind midfield the fence, with cover after losing slight ground near the first turn. Hard ridden from the 600m, worked home soundly but was unable to obtain clear running over the latter stages.",2012-11-18,2
9,3,EXPEDITE  (N111),K C Leung,B1/TT,"Posted 3 deep without cover on the speed, never a factor. Gave ground soon after straightening and only plodded to the line.",2012-11-18,2
10,7,FOREVER AHEAD  (N433),D Whyte,--,"Was buffeted approaching the 800m, eventually settling 1 out 1 back. Briefly held up early in the straight, but didn't go on with it when into clear running and went to the line very one paced.",2012-11-18,2
11,8,INFINITE COURAGE  (P057),G Mosse,--,"Settled from a wide gate in last position, 2 deep with cover. Failed to close off and finished well back.",2012-11-18,2
12,12,WHITE HART KING  (M160),Y T Cheng,B,"Travelled 3 deep, midfield with cover. Was a beaten horse early in the straight and struggled thereafter.",2012-11-18,2
1,4,DANESOUTH  (CL001),K C Leung,H/TT,"Rolled forward, prominent, benefited by the very slow sectionals, battled on strongly over the last furlong, hung on for win by a neck.",2012-11-18,3
2,11,NOBLE FLIER  (CL142),B Prebble,B,"Raced midfield, 6Ls off the pace 2 wide, despite hampered by the very slow tempo, dashed on strongly, just beaten by a neck.",2012-11-18,3
3,8,CASA JUNIOR  (M366),R Fourie,B,"Began very awkwardly, soon ridden to settled 5Ls behind the leader on the fence, dashed on well despite not suited by the very slow tempo.",2012-11-18,3
4,6,SUNNY SKY  (CL215),T Angland,B,"Raced midfield, settled 3Ls off the pace 2wide, hampered by the very slow pace, kept on one pace after straightening.",2012-11-18,3
5,2,FULL VALUE  (M413),G Mosse,B,"Raced Midfield, settled 3Ls off the pace on the fence, hampered by the very slow pace, couldn't find a clear run until 150M, made some late ground.",2012-11-18,3
6,1,HUMONGUS  (CJ265),M Chadwick,B/TT,"Eased back, travelled 8Ls behind the leader on the fence, ran on ok despite hampered by the very slow tempo.",2012-11-18,3
7,10,WATCH FIRST  (CL160),D Whyte,B,"Eased back, 8Ls off the leader, swung widest, despite hampered by the very slow tempo, ran on ok.",2012-11-18,3
8,9,SPICY SIAM  (N090),U Rispoli,--,"Dropped back to rear, settled 10Ls behind the leader, hampered by the very slow sectionals, ran on only fairly.",2012-11-18,3
9,14,FULL STAR  (CL031),H W Lai,B/H,"Jumped awkwardly, settled 7Ls off the pace, hampered by the very slow tempo, swung wide, one paced home.",2012-11-18,3
10,12,SILENT DEMAND  (M415),O Doleuze,B/TT,"Jumped well to take box seat, suited by the very slow tempo, however couldn't find a clear run soon after straightening, kept on one pace.",2012-11-18,3
11,13,SMART GUY  (M377),C Y Lui,H,"Rolled forward and shared the lead, benefited by the slow tempo, however flattened 250M.",2012-11-18,3
12,7,TELECOM GOGO  (CJ346),Z Purton,B/TT,"Settled worse than midfield, 7Ls behind the leader on the fence, hampered by the very slow tempo, peeled wide, no dash.",2012-11-18,3
13,3,HURRY HURRY UP  (N218),C Y Ho,--,"Jumped smartly, crossed from a wide gate to lead, suited by the very slow tempo, weakened 250M.",2012-11-18,3
14,5,RAINBOW SEEKER  (CK300),A Suborics,B/TT,"Eased back from wide gate, travelled 10Ls behind the leader on the fence, hampered by the very slow tempo, however never ran on.",2012-11-18,3
1,8,LITTLE COW  (N444),Z Purton,TT,"Ridden out from gate to lead after 150m. Set decent pace to straight, felt for at 300m and kicked away for easy win.",2012-11-18,4
2,4,SUPER CAGA  (CK054),T Clark,B,"Settled midfield but 3-wide, 3L from lead. Still wide but closed in turn, ran on well from 400m to be nearest at finish.",2012-11-18,4
3,6,EASTERN PROMISE  (N196),B Prebble,B-/TT-,"Caught wide behind midfield early, shuffled back turn, wide into straight but ran home well.",2012-11-18,4
4,11,SUDDEN THUNDER  (N045),M Chadwick,--,Taken forward soon after start to sit on leader's quarters to the straight. Hard ridden from 400m but unable close in.,2012-11-18,4
5,2,BRIGHT STAR  (N387),T Angland,B1,"First to jump, then 2nd after 150m and third by the turn. Still within range 300m but one-paced after that.",2012-11-18,4
6,12,PROLIFIC CHAMPION  (M226),C Y Ho,TT,"Jumped well to get second but unable hold place and slipped to 5th, 2L back and 2-wide. Still there 200m before weakening.",2012-11-18,4
7,14,SURFER BOY  (CL306),Y T Cheng,--,Beaten for speed and held wide without cover for most of the journey. Made some late ground.,2012-11-18,4
8,1,NEW DEERFIELD  (N005),G Mosse,B/TT,"Bumped after start but made ground to hold 7th, 4.5L from lead. Hugged rail round turn but found nothing from 400m.",2012-11-18,4
9,3,SUNNY FAY  (M119),K C Leung,H/XB/TT,"Slow to jump and then bumped. Recovered to sit midfield, hung out turn, found nothing in straight and faded.",2012-11-18,4
10,7,KEEN TACTICS  (N143),H W Lai,B,"Shifted out start, settled behind midfield but wide, taken wider entering straight but then one-paced.",2012-11-18,4
11,5,GREAT SPIRIT  (P037),O Doleuze,--,"No early speed and soon in last pair, raced close to heels around turn and again 200m, weakened.",2012-11-18,4
12,10,RISING POWER  (N294),W C Marwing,--,Difficult to settle after start and soon last. Got head up again entering turn and lost touch with field from 400m.,2012-11-18,4
13,9,HOLMES LEGEND  (N375),U Rispoli,--,Slow to jump and then crowded out. In last pair to and around turn before drifting further back entering straight.,2012-11-18,4
14,13,FRESH AIR  (CL206),C W Wong,--,Bumped and unbalanced start but soon 4th but wide. Raced without cover after that and tired quickly from 300m.,2012-11-18,4
1,5,TURBO JEWELLERY  (N379),D Whyte,B/TT,"Taken forward to 4th, 2L back and 1-off. Stalked leaders to straight, kicked ahead 200m and kept on steadily.",2012-11-18,5
2,10,FOLLOW THE WIND  (M331),T Angland,B1/TT1,Slow into stride. Behind midfield 4L back round turn. Switched out 400m and ran home strongly.,2012-11-18,5
3,7,APPROVE  (N299),N Callan,B/H,"Jumped nicely and soon in box seat behind leaders. Closed in steadily around turn, looked chance 300m but then one paced.",2012-11-18,5
4,9,ALL LUCKY  (P010),M Chadwick,B/TT,Taken quickly to the front from wide draw to set steady pace. Kept on well to 300m when found nothing under hard riding.,2012-11-18,5
5,12,STEP HIGH  (N047),Z Purton,--,Taken forward soon after start but kept wide from 900m. Closed in on leaders to 300m after which one-paced to line.,2012-11-18,5
